Date,Symbol,Close,High,Low,Open,Volume
2008-12-12,GOOGL,158.033,158.3883,147.1424,147.9983,11398369
2008-12-15,GOOGL,155.4855,159.3993,152.7028,157.1571,13464565
2008-12-16,GOOGL,162.7976,164.9096,155.7858,157.4124,13891068
2008-12-17,GOOGL,157.7727,161.2211,156.3614,159.4744,11488440
2008-12-18,GOOGL,155.2903,160.3302,154.7048,158.5034,9380151
2008-12-19,GOOGL,155.2353,159.049,154.6497,155.6457,10937084
2008-12-22,GOOGL,148.6989,154.8999,145.4558,154.4295,7795021
2008-12-23,GOOGL,149.1544,151.8019,148.4787,150.3605,6547276
2008-12-24,GOOGL,151.6218,153.3184,149.3346,149.3346,3839793
2008-12-25,GOOGL,151.6218,153.3184,149.3346,149.3346,0
2008-12-26,GOOGL,150.3255,152.7779,149.2995,152.1823,3906512
2008-12-29,GOOGL,148.8541,150.836,145.9313,150.2554,7363902
2008-12-30,GOOGL,151.7018,153.5536,149.4997,150.5457,7648359
2008-12-31,GOOGL,153.974,155.6507,151.4517,152.2474,5699561
2009-01-01,GOOGL,153.974,155.6507,151.4517,152.2474,0
2009-01-02,GOOGL,160.8157,161.0659,152.898,154.4493,7189583
2009-01-05,GOOGL,164.1839,165.7805,157.6526,160.6555,9748060
2009-01-06,GOOGL,167.1918,170.5646,163.3531,166.6513,12815021
2009-01-07,GOOGL,161.161,165.6153,159.5294,164.3191,8897095
2009-01-08,GOOGL,162.7525,162.7525,158.8237,159.2942,7130281
2009-01-09,GOOGL,157.6876,163.9087,156.8518,163.9087,8643768
2009-01-12,GOOGL,156.4965,159.6295,155.2653,158.3082,6544069
2009-01-13,GOOGL,157.3123,160.4553,155.3454,156.036,8798708
2009-01-14,GOOGL,150.6308,157.052,149.0193,155.1502,10839179
2009-01-15,GOOGL,149.6399,151.9371,143.5339,148.9292,11809457
2009-01-16,GOOGL,149.9802,154.2743,147.9933,152.6578,10413779
2009-01-19,GOOGL,149.9802,154.2743,147.9933,152.6578,0
2009-01-20,GOOGL,141.512,149.8951,141.512,149.7149,9934889
2009-01-21,GOOGL,151.6868,151.897,144.3147,144.3147,9668989
2009-01-22,GOOGL,153.3985,154.8249,147.718,149.1644,14729374
2009-01-23,GOOGL,162.5073,166.1408,152.2574,154.7848,21380681
2009-01-26,GOOGL,162.0919,164.1589,160.4353,162.5824,9172190
2009-01-27,GOOGL,165.9006,167.0967,162.2921,163.3832,9747361
2009-01-28,GOOGL,174.5039,176.3357,168.3179,169.1537,15335097
2009-01-29,GOOGL,171.8263,172.6922,170.2198,172.4369,13190613
2009-01-30,GOOGL,169.429,174.569,168.1633,172.512,9195596
2009-02-02,GOOGL,170.45,172.6671,166.1608,167.307,10335997
2009-02-03,GOOGL,170.3899,171.6662,167.076,171.451,13030400
2009-02-04,GOOGL,171.6662,177.3917,169.7493,170.1998,13580483
2009-02-05,GOOGL,177.0314,177.8622,168.6633,170.6202,14453453
2009-02-06,GOOGL,185.8199,187.0861,177.8922,178.4027,13958902
2009-02-09,GOOGL,189.5685,190.6846,183.8279,185.8199,9891847
2009-02-10,GOOGL,179.4287,188.9329,179.1184,188.1722,14136400
2009-02-11,GOOGL,179.1935,182.6768,176.671,179.6489,10435868
2009-02-12,GOOGL,181.7009,181.9862,175.9103,176.7511,11032210
2009-02-13,GOOGL,179.0133,181.6709,177.7871,181.2705,8263553
2009-02-16,GOOGL,179.0133,181.6709,177.7871,181.2705,0
2009-02-17,GOOGL,171.496,173.7132,170.0096,173.4229,11296066
2009-02-18,GOOGL,176.7261,176.8612,170.425,173.7882,11999914
2009-02-19,GOOGL,171.486,180.0743,170.8704,178.9082,9872128
2009-02-20,GOOGL,173.3928,174.629,167.6623,169.1888,12392590
2009-02-23,GOOGL,165.1899,175.0695,164.9347,173.6681,10269917
2009-02-24,GOOGL,172.8924,174.9794,165.6053,165.6704,12141799
2009-02-25,GOOGL,170.9855,176.3207,169.6242,171.2408,12809620
2009-02-26,GOOGL,168.7534,176.4158,168.7433,173.1476,11194315
2009-02-27,GOOGL,169.1587,172.0766,165.7154,166.6363,10751184
2009-03-02,GOOGL,163.7385,170.515,163.1579,166.8265,11563493
2009-03-03,GOOGL,162.8977,167.0067,161.3312,165.1949,12497580
2009-03-04,GOOGL,159.6145,165.1949,157.8428,165.1949,15625126
2009-03-05,GOOGL,152.9681,159.6946,151.4666,158.3933,12692399
2009-03-06,GOOGL,154.4345,155.2453,147.2671,153.7588,14367197
2009-03-09,GOOGL,145.5859,153.4335,144.8652,150.1353,13815863
2009-03-10,GOOGL,154.2343,155.4004,147.2676,149.2695,13185524
2009-03-11,GOOGL,159.109,160.155,153.0031,155.2002,11829465
2009-03-12,GOOGL,161.9217,162.6575,156.977,158.9238,10008884
2009-03-13,GOOGL,162.3672,163.8886,159.6696,163.208,7582081
2009-03-16,GOOGL,159.9999,165.0247,159.4493,163.1529,9641673
2009-03-17,GOOGL,167.8325,167.8325,159.6996,160.2451,9351630
2009-03-18,GOOGL,166.7114,170.1647,164.1858,167.5672,9977320
2009-03-19,GOOGL,165.1298,168.1628,163.8486,166.0007,8127151
2009-03-20,GOOGL,165.24,166.6563,163.3281,165.31,9092725
2009-03-23,GOOGL,174.4694,174.8943,166.6763,166.9416,8401461
2009-03-24,GOOGL,173.7507,177.0914,172.1667,173.4179,7634418
2009-03-25,GOOGL,172.2017,175.8402,168.2879,175.3698,8631378
2009-03-26,GOOGL,176.8162,179.754,174.4188,176.7361,11922997
2009-03-27,GOOGL,174.0184,176.1686,172.9024,175.1696,6596296
2009-03-30,GOOGL,171.511,172.0716,168.1903,171.44,6090180
2009-03-31,GOOGL,174.1986,176.9263,173.2557,174.636,7152150
2009-04-01,GOOGL,177.2165,177.7921,170.47,172.0566,6536870
2009-04-02,GOOGL,181.4256,185.0591,180.3346,181.831,8841658
2009-04-03,GOOGL,185.0691,186.0401,179.1734,182.4266,7519372
2009-04-06,GOOGL,184.2984,185.0892,180.8761,183.6778,6538120
2009-04-07,GOOGL,179.4988,182.0512,177.8271,181.4757,7299397
2009-04-08,GOOGL,181.1754,182.6768,178.2776,181.9261,5393046
2009-04-09,GOOGL,186.4305,187.3564,183.3024,184.929,6653643
2009-04-10,GOOGL,186.4305,187.3564,183.3024,184.929,0
2009-04-13,GOOGL,189.2382,189.7337,185.3294,185.8449,6064110
2009-04-14,GOOGL,184.6337,188.6776,182.9771,188.6526,6780564
2009-04-15,GOOGL,189.9339,190.7146,182.2564,183.7278,9753961
2009-04-16,GOOGL,194.5583,196.6403,190.6946,190.9348,17085635
2009-04-17,GOOGL,196.31,200.1037,192.5914,193.197,21406402
2009-04-20,GOOGL,189.8338,195.5143,188.1271,193.2621,8825128
2009-04-21,GOOGL,190.9198,192.3362,188.2322,188.2672,7313401
2009-04-22,GOOGL,192.116,195.1889,189.6886,191.0599,6917775
2009-04-23,GOOGL,192.5314,195.0638,190.7396,193.9427,5151516
2009-04-24,GOOGL,194.9337,196.7805,190.4343,193.212,6728232
2009-04-27,GOOGL,193.162,194.9337,191.5604,192.3562,4555450
2009-04-28,GOOGL,192.0409,194.7135,190.9548,192.0609,5845432
2009-04-29,GOOGL,195.9247,197.6764,193.1019,193.172,7121551
2009-04-30,GOOGL,198.1768,202.0706,197.5913,198.0717,8642935
2009-05-01,GOOGL,197.0357,198.9876,195.9647,197.7064,4626726
2009-05-04,GOOGL,201.1844,201.395,197.5863,199.2779,6364267
2009-05-05,GOOGL,201.6902,202.6962,198.8175,200.1838,4782921
2009-05-06,GOOGL,201.9305,204.3378,200.6943,203.5921,5226671
2009-05-07,GOOGL,198.4971,202.6912,196.4402,202.2458,5852787
2009-05-08,GOOGL,203.8623,205.2629,197.6914,201.6202,7691507
2009-05-11,GOOGL,204.1877,206.1996,200.7944,201.5951,5071547
2009-05-12,GOOGL,199.6983,205.6941,197.7464,205.2036,7561541
2009-05-13,GOOGL,194.9587,198.387,194.3631,197.2359,5640035
2009-05-14,GOOGL,193.9377,196.295,192.5314,194.5884,5739664
2009-05-15,GOOGL,195.1889,197.2459,194.7338,195.7395,5955661
2009-05-18,GOOGL,198.6123,198.8475,192.8867,197.5562,6631570
2009-05-19,GOOGL,199.6332,201.0146,196.6904,198.2419,5644570
2009-05-20,GOOGL,198.7824,203.0315,197.6914,201.2398,4542980
2009-05-21,GOOGL,198.4421,201.6152,197.1093,198.342,5406889
2009-05-22,GOOGL,196.9406,199.5181,196.1902,198.5222,3407730
2009-05-25,GOOGL,196.9406,199.5181,196.1902,198.5222,0
2009-05-26,GOOGL,202.3759,202.6962,195.1889,196.1646,6185140
2009-05-27,GOOGL,202.9765,206.1288,202.6011,203.0165,5995310
2009-05-28,GOOGL,205.3988,206.0094,202.501,204.538,5316150
2009-05-29,GOOGL,208.8171,208.8186,205.549,206.2547,5238664
2009-06-01,GOOGL,213.4867,215.0081,209.4678,209.5679,6606145
2009-06-02,GOOGL,214.4075,215.1883,211.9051,213.3315,5216833
2009-06-03,GOOGL,216.0341,216.441,212.2054,213.2064,7009710
2009-06-04,GOOGL,220.3533,220.8338,217.4605,217.8609,7151268
2009-06-05,GOOGL,222.3753,223.8867,219.9429,222.7506,7344859
2009-06-08,GOOGL,219.5976,220.6736,217.2703,219.9629,6163104
2009-06-09,GOOGL,218.021,220.4634,216.0892,219.5025,6495700
2009-06-10,GOOGL,216.5096,219.1571,213.5417,218.3263,6622179
2009-06-11,GOOGL,214.7078,217.0751,214.3925,216.0942,5717709
2009-06-12,GOOGL,212.6258,214.0572,210.8091,213.6368,5807976
2009-06-15,GOOGL,208.5869,210.9542,207.2006,210.9542,7356707
2009-06-16,GOOGL,208.2015,210.749,207.9113,209.8581,6072899
2009-06-17,GOOGL,207.7811,210.0633,205.9794,208.2966,6888927
2009-06-18,GOOGL,207.2306,209.5478,206.7001,208.0414,6157100
2009-06-19,GOOGL,210.2485,210.4337,207.4909,209.3076,8398462
2009-06-22,GOOGL,203.8723,208.9473,201.1398,208.677,8135253
2009-06-23,GOOGL,203.0365,204.6931,201.47,203.522,5779569
2009-06-24,GOOGL,204.8433,206.3147,203.477,204.568,4866908
2009-06-25,GOOGL,208.0864,208.1515,203.4519,203.6972,6037400
2009-06-26,GOOGL,212.8661,214.3225,206.7551,207.0404,6056775
2009-06-29,GOOGL,212.2755,214.1073,211.3246,213.2064,4272955
2009-06-30,GOOGL,210.9992,213.812,209.3126,212.2054,4980640
2009-07-01,GOOGL,209.698,213.4066,209.2776,212.3055,4588685
2009-07-02,GOOGL,204.4429,207.9063,203.6021,207.9063,4958079
2009-07-03,GOOGL,204.4429,207.9063,203.6021,207.9063,0
2009-07-06,GOOGL,205.0034,205.5189,201.0246,203.4469,4478702
2009-07-07,GOOGL,198.5072,204.7932,198.1819,204.3178,6464216
2009-07-08,GOOGL,201.44,203.1967,199.2228,200.1938,6848490
2009-07-09,GOOGL,205.3938,207.4258,203.0966,203.2568,6493532
2009-07-10,GOOGL,207.4008,208.8872,204.548,204.9859,5826054
2009-07-13,GOOGL,212.3556,212.4657,207.7911,208.2886,7988487
2009-07-14,GOOGL,212.5507,213.5717,210.6389,212.0603,5733326
2009-07-15,GOOGL,219.2973,219.5525,214.4526,215.0382,7470209
2009-07-16,GOOGL,221.5144,223.091,217.2603,218.5516,12188731
2009-07-17,GOOGL,215.3334,217.951,213.5567,216.7098,13659810
2009-07-20,GOOGL,215.2934,216.6345,213.3315,215.1483,6278328
2009-07-21,GOOGL,214.1573,216.1592,213.0662,215.6788,5858497
2009-07-22,GOOGL,214.0522,215.3084,211.9552,214.2074,5124400
2009-07-23,GOOGL,218.8829,220.8188,212.9561,214.5477,6825018
2009-07-24,GOOGL,223.5764,225.4632,217.7107,218.1161,7224206
2009-07-27,GOOGL,222.6155,223.5914,219.017,223.2361,4998183
2009-07-28,GOOGL,220.1381,221.6195,218.2613,220.7137,5050828
2009-07-29,GOOGL,218.3313,219.1121,216.1517,218.8268,3928209
2009-07-30,GOOGL,223.0359,225.9537,221.5194,221.5194,6335453
2009-07-31,GOOGL,221.7396,226.5693,221.4293,225.208,5668541
2009-08-03,GOOGL,226.3241,227.1699,224.0369,224.5874,5149536
2009-08-04,GOOGL,227.0868,227.2199,224.4323,224.9027,4665375
2009-08-05,GOOGL,225.7886,228.6764,224.157,228.2209,4571552
2009-08-06,GOOGL,225.3982,227.6604,224.4823,227.3701,4198835
2009-08-07,GOOGL,228.7715,229.9326,227.7154,228.0558,5059967
2009-08-10,GOOGL,228.5262,229.4271,227.1148,227.7905,3470361
2009-08-11,GOOGL,227.1879,228.8365,226.4082,227.0548,3339997
2009-08-12,GOOGL,229.5122,231.0987,227.6804,227.9256,4658869
2009-08-13,GOOGL,231.364,232.5851,229.6773,231.2989,3947357
2009-08-14,GOOGL,230.2229,231.8144,228.6663,231.6142,3288279
2009-08-17,GOOGL,222.6605,226.214,221.7749,225.9687,5149272
2009-08-18,GOOGL,222.8557,224.0669,221.3743,222.7656,4679597
2009-08-19,GOOGL,222.2001,222.7156,219.4927,220.2082,4468636
2009-08-20,GOOGL,230.4281,231.3139,225.8336,226.219,7964319
2009-08-21,GOOGL,232.8454,233.2708,231.5491,232.9955,7104568
2009-08-24,GOOGL,234.5921,235.2727,232.4375,233.9014,4883967
2009-08-25,GOOGL,235.9134,237.4048,234.5871,234.7923,4662240
2009-08-26,GOOGL,234.2267,236.7292,233.5761,236.609,3801578
2009-08-27,GOOGL,233.2558,234.517,230.5882,234.517,3991518
2009-08-28,GOOGL,232.6002,236.4138,231.9145,234.8573,3531757
2009-08-31,GOOGL,231.0587,231.1538,229.2219,230.1178,3770790
2009-09-01,GOOGL,228.1013,233.6362,227.4302,230.0627,5100885
2009-09-02,GOOGL,226.7245,229.387,226.5143,228.1308,3591847
2009-09-03,GOOGL,228.9817,229.347,227.7204,228.1308,3285766
2009-09-04,GOOGL,230.8735,231.5241,228.1108,229.0067,2985109
2009-09-07,GOOGL,230.8735,231.5241,228.1108,229.0067,0
2009-09-08,GOOGL,229.5322,233.7212,228.1408,232.7253,5308074
2009-09-09,GOOGL,232.2098,233.3609,229.6223,229.6273,4386741
2009-09-10,GOOGL,235.6982,235.6982,231.2238,233.5511,5065699
2009-09-11,GOOGL,236.2987,236.8793,234.0416,235.583,3801938
2009-09-14,GOOGL,237.7902,238.631,235.2527,235.3378,3951505
2009-09-15,GOOGL,239.0014,239.687,236.584,238.2356,4792570
2009-09-16,GOOGL,244.3816,244.9221,239.4718,240.1324,5169724
2009-09-17,GOOGL,246.0982,248.926,243.811,245.5677,8958214
2009-09-18,GOOGL,245.9681,248.7308,245.853,248.6707,6562137
2009-09-21,GOOGL,248.7408,249.6917,243.3456,243.9812,4231034
2009-09-22,GOOGL,249.7718,251.2382,249.1462,250.3624,6077771
2009-09-23,GOOGL,249.4715,253.7456,249.0961,250.6326,5404133
2009-09-24,GOOGL,248.6257,250.9479,246.7388,250.4024,5052396
2009-09-25,GOOGL,246.4786,250.2072,246.2384,248.1953,4100055
2009-09-28,GOOGL,249.5065,250.993,246.8865,247.7398,3682767
2009-09-29,GOOGL,249.5065,250.1171,246.7438,249.987,4194693
2009-09-30,GOOGL,248.1652,250.3123,243.8561,250.2422,6277319
2009-10-01,GOOGL,243.836,248.4755,243.7359,247.2343,5627015
2009-10-02,GOOGL,242.5248,246.1082,241.5338,242.1294,5196574
2009-10-05,GOOGL,244.4967,246.4536,241.9042,244.1113,4285151
2009-10-06,GOOGL,249.6116,249.9269,246.0883,246.2384,5460662
2009-10-07,GOOGL,259.0207,259.7464,249.1462,249.7267,9745922
2009-10-08,GOOGL,257.3391,261.8785,256.9187,260.0417,8604670
2009-10-09,GOOGL,258.3751,261.0077,257.4993,258.6253,5474479
2009-10-12,GOOGL,262.2739,263.1347,259.9116,261.7534,6642204
2009-10-13,GOOGL,263.3099,263.9855,260.9426,262.8645,6078594
2009-10-14,GOOGL,267.9193,268.0495,265.2568,266.498,6523788
2009-10-15,GOOGL,265.2117,268.7101,263.8904,267.1336,12188895
2009-10-16,GOOGL,275.1914,277.6438,272.5288,273.8451,17674302
2009-10-19,GOOGL,276.3125,277.0682,274.6308,276.858,6434099
2009-10-20,GOOGL,276.1273,276.7429,270.612,275.9371,8081047
2009-10-21,GOOGL,275.817,279.946,274.766,275.3165,7339224
2009-10-22,GOOGL,277.3134,277.7689,274.2655,275.3065,4669649
2009-10-23,GOOGL,277.1132,279.2153,275.867,277.7639,4781748
2009-10-26,GOOGL,277.3735,281.0921,275.7119,278.1392,5891247
2009-10-27,GOOGL,274.4106,277.5487,272.3436,276.5477,6425048
2009-10-28,GOOGL,270.4118,275.2665,269.3858,273.745,5129116
2009-10-29,GOOGL,275.792,276.1823,270.7621,271.7681,5031448
2009-10-30,GOOGL,268.3197,275.3515,267.3788,275.2665,6932758
2009-11-02,GOOGL,267.2537,269.9914,264.3764,268.7351,6399549
2009-11-03,GOOGL,268.9053,269.0104,264.406,265.2618,4761170
2009-11-04,GOOGL,270.4268,273.0143,268.4699,270.3917,4662740
2009-11-05,GOOGL,274.5908,275.1513,271.5949,272.1735,3692500
2009-11-06,GOOGL,275.817,276.1573,273.0143,274.1254,3649873
2009-11-09,GOOGL,281.5275,281.5626,277.3835,277.5136,5297718
2009-11-10,GOOGL,283.6546,284.6656,281.2723,281.6376,4458631
2009-11-11,GOOGL,285.5564,287.0278,283.2041,285.5164,4639216
2009-11-12,GOOGL,284.2001,286.7276,283.024,285.6966,3769137
2009-11-13,GOOGL,286.3021,286.5324,283.5795,284.4153,3299496
2009-11-16,GOOGL,288.4192,288.7745,286.6675,287.7786,4394014
2009-11-17,GOOGL,289.0248,289.0298,287.1379,287.7485,3837811
2009-11-18,GOOGL,288.6044,289.6704,286.3122,288.6044,3097252
2009-11-19,GOOGL,286.7726,287.2781,285.2761,287.163,4332406
2009-11-20,GOOGL,285.2581,286.0769,284.9759,285.0259,4008519
2009-11-23,GOOGL,291.4571,293.5842,288.209,288.4843,5092189
2009-11-24,GOOGL,291.8275,292.4281,288.5493,291.5322,3214181
2009-11-25,GOOGL,293.1538,293.8144,291.6273,293.5041,2919980
2009-11-26,GOOGL,293.1538,293.8144,291.6273,293.5041,0
2009-11-27,GOOGL,290.1609,291.5122,285.7616,286.0669,2766365
2009-11-30,GOOGL,291.7824,292.1178,288.8346,290.266,3447121
2009-12-01,GOOGL,295.2208,295.8964,291.7824,294.38,4638052
2009-12-02,GOOGL,294.0396,296.7923,293.394,295.7763,3327226
2009-12-03,GOOGL,293.1538,296.0115,292.7834,294.7303,2856030
2009-12-04,GOOGL,292.7884,297.7042,289.8706,296.8073,5023216
2009-12-07,GOOGL,293.409,294.6302,290.7815,292.353,3270005
2009-12-08,GOOGL,293.8094,295.6162,291.282,291.9626,3048094
2009-12-09,GOOGL,294.7954,294.9505,292.0727,293.7493,3559127
2009-12-10,GOOGL,296.0366,297.6431,295.491,295.6412,3335817
2009-12-11,GOOGL,295.5411,297.6631,294.1497,297.5831,3443419
2009-12-14,GOOGL,298.1536,298.9444,296.5922,297.9084,3823439
2009-12-15,GOOGL,296.8574,298.4789,295.7813,297.2878,4556265
2009-12-16,GOOGL,299.1696,300.4759,298.6091,299.7452,5614062
2009-12-17,GOOGL,297.2577,299.1095,297.1677,298.519,5276411
2009-12-18,GOOGL,298.4989,299.7552,297.7883,298.0585,7058241
2009-12-21,GOOGL,299.63,300.2106,298.1236,299.0895,5138982
2009-12-22,GOOGL,300.8512,301.0414,299.7151,300.4058,3764932
2009-12-23,GOOGL,306.1363,306.7318,301.7171,302.1725,4146604
2009-12-24,GOOGL,309.5396,310.0601,306.4319,306.772,1715577
2009-12-25,GOOGL,309.5396,310.0601,306.4319,306.772,0
2009-12-28,GOOGL,311.7368,313.2983,309.5396,311.1862,3392742
2009-12-29,GOOGL,310.0001,312.724,309.4445,312.5576,2852659
2009-12-30,GOOGL,311.6667,311.6667,309.3044,309.3344,2750874
2009-12-31,GOOGL,310.2904,313.003,310.2904,312.7327,2438065
2010-01-01,GOOGL,310.2904,313.003,310.2904,312.7327,0
2010-01-04,GOOGL,313.6786,315.06,312.4224,314.034,3912135
2010-01-05,GOOGL,312.2973,314.2242,311.0711,314.2242,6009890
2010-01-06,GOOGL,304.4247,313.2332,303.4738,312.8428,7953549
2010-01-07,GOOGL,297.3378,305.2955,296.6121,304.9302,12823614
2010-01-08,GOOGL,301.3017,301.9173,294.8404,296.467,9440322
2010-01-11,GOOGL,300.8462,302.5228,297.3078,302.2426,14419636
2010-01-12,GOOGL,295.5261,299.3698,294.2849,299.3298,9697102
2010-01-13,GOOGL,293.8294,294.4751,287.228,288.5343,12985565
2010-01-14,GOOGL,295.2108,297.3879,291.6874,292.1578,8474928
2010-01-15,GOOGL,290.281,297.0676,289.3,297.0025,10864868
2010-01-18,GOOGL,290.281,297.0676,289.3,297.0025,0
2010-01-19,GOOGL,294.0947,295.496,288.4242,290.7815,8625928
2010-01-20,GOOGL,290.4862,293.2739,287.9237,292.8435,6500697
2010-01-21,GOOGL,291.7724,293.6935,286.4027,291.8875,12603056
2010-01-22,GOOGL,275.2715,285.5764,267.6891,282.6136,13602126
2010-01-25,GOOGL,270.2616,275.2051,268.0144,273.5298,8833464
2010-01-26,GOOGL,271.4728,275.0663,268.4048,269.0705,8705099
2010-01-27,GOOGL,271.3126,274.0903,267.9143,270.3717,7923256
2010-01-28,GOOGL,267.4038,273.765,265.5571,272.5388,6455826
2010-01-29,GOOGL,265.2287,270.7571,263.0596,269.5109,8274374
2010-02-01,GOOGL,266.7682,268.1646,265.4069,266.8333,4501680
2010-02-02,GOOGL,265.8173,267.7392,264.0606,267.3138,8184679
2010-02-03,GOOGL,270.672,271.3126,264.3709,264.6011,5993972
2010-02-04,GOOGL,263.6442,269.2606,263.0346,268.565,6758915
2010-02-05,GOOGL,265.9024,267.0077,261.4831,264.0056,6307983
2010-02-08,GOOGL,266.9934,271.2626,266.0226,266.4504,5385605
2010-02-09,GOOGL,268.4799,271.0274,267.7942,269.8162,5651893
2010-02-10,GOOGL,267.4814,269.1555,264.1006,267.4589,5346407
2010-02-11,GOOGL,268.4599,270.5069,265.0065,266.3829,4817512
2010-02-12,GOOGL,266.8183,268.8352,265.507,266.7582,4556327
2010-02-15,GOOGL,266.8183,268.8352,265.507,266.7582,0
2010-02-16,GOOGL,270.9122,272.3286,267.4089,268.7602,7302572
2010-02-17,GOOGL,269.3642,271.9633,269.0655,271.4828,4057428
2010-02-18,GOOGL,271.8732,272.769,268.3297,269.0304,4673971
2010-02-19,GOOGL,270.6435,272.2786,270.1115,270.5018,5105748
2010-02-22,GOOGL,271.663,274.0152,270.7621,273.8651,4285329
2010-02-23,GOOGL,267.7942,272.0784,266.4029,272.0634,5744014
2010-02-24,GOOGL,265.9925,269.4809,265.512,267.4539,4649297
2010-02-25,GOOGL,263.47,264.501,260.2519,263.7553,6612339
2010-02-26,GOOGL,263.6552,266.1326,261.9936,263.9655,4094776
2010-03-01,GOOGL,266.6031,266.9034,264.1257,265.2918,4472334
2010-03-02,GOOGL,270.7921,273.0944,267.7642,267.7692,8706485
2010-03-03,GOOGL,272.9242,274.3255,269.8862,271.3877,6174265
2010-03-04,GOOGL,277.5637,278.3344,273.3646,273.3646,6361989
2010-03-05,GOOGL,282.3783,284.11,280.2213,280.7718,7819151
2010-03-08,GOOGL,281.5125,282.8638,280.7768,282.6636,4768391
2010-03-09,GOOGL,280.3664,282.6036,278.5196,280.1962,6349024
2010-03-10,GOOGL,288.5043,289.5303,281.3774,282.1481,11307178
2010-03-11,GOOGL,290.8515,293.389,287.3782,287.7385,8462252
2010-03-12,GOOGL,290.0508,294.4225,289.8606,294.1748,5507093
2010-03-15,GOOGL,281.8628,285.0009,278.2694,283.4394,9304124
2010-03-16,GOOGL,282.8738,284.4854,280.6517,280.967,6859059
2010-03-17,GOOGL,283.054,286.0018,282.3984,284.2051,6638561
2010-03-18,GOOGL,283.4744,284.4954,281.7527,282.6236,3550793
2010-03-19,GOOGL,280.2713,284.2752,278.91,283.6796,9492602
2010-03-22,GOOGL,279.0201,283.6996,277.4085,278.1543,8003189
2010-03-23,GOOGL,274.766,279.4265,271.2626,278.4946,10991915
2010-03-24,GOOGL,278.935,280.196,270.1115,273.0293,13125997
2010-03-25,GOOGL,281.7127,286.2771,279.6007,279.971,7855716
2010-03-26,GOOGL,281.6176,283.9699,280.2814,282.6336,5387701
2010-03-29,GOOGL,281.4975,282.6336,280.5566,281.6827,6204348
2010-03-30,GOOGL,283.6296,284.09,280.4114,281.7577,3971294
2010-03-31,GOOGL,283.8348,285.146,281.6777,282.7987,6055870
2010-04-01,GOOGL,284.6756,287.0028,283.049,285.7166,4201201
2010-04-02,GOOGL,284.6756,287.0028,283.049,285.7166,0
2010-04-05,GOOGL,285.7816,287.7185,284.7757,285.9068,3800443
2010-04-06,GOOGL,284.3853,285.7216,282.9739,284.3953,4116039
2010-04-07,GOOGL,282.043,284.6505,281.2022,283.6195,5157035
2010-04-08,GOOGL,284.0199,285.2018,280.2963,281.9329,3899691
2010-04-09,GOOGL,283.3843,284.6606,282.2732,283.7096,4109687
2010-04-12,GOOGL,286.6425,287.2781,283.6496,283.9399,4513230
2010-04-13,GOOGL,293.6693,294.7253,285.8417,285.8867,7471594
2010-04-14,GOOGL,294.7854,296.457,292.2879,296.2868,6801010
2010-04-15,GOOGL,297.9384,299.2096,294.4285,296.3469,13510325
2010-04-16,GOOGL,275.339,284.6806,275.0813,281.7728,24455126
2010-04-19,GOOGL,275.3165,277.2634,272.764,274.816,7784001
2010-04-20,GOOGL,277.7889,280.0994,275.797,277.7138,5952898
2010-04-21,GOOGL,277.4185,280.3964,276.3475,278.6397,4780863
2010-04-22,GOOGL,273.795,276.5177,271.9382,275.842,6560944
2010-04-23,GOOGL,272.759,274.9261,271.3977,274.2655,4175717
2010-04-26,GOOGL,266.0776,272.759,264.8614,272.5138,8738760
2010-04-27,GOOGL,264.7863,269.4258,263.8729,264.7263,7682010
2010-04-28,GOOGL,264.8514,267.6741,260.7674,266.2577,6811793
2010-04-29,GOOGL,266.2577,268.5099,263.5902,266.9234,6111708
2010-04-30,GOOGL,263.1022,269.1005,262.9746,265.8974,4875689
2010-05-03,GOOGL,265.5571,266.7182,262.7944,263.5051,3717032
2010-05-04,GOOGL,253.4303,263.6252,252.3493,263.5151,12145291
2010-05-05,GOOGL,255.127,258.1099,250.4775,250.5175,9155369
2010-05-06,GOOGL,249.5766,259.0107,230.2229,254.6215,9990405
2010-05-07,GOOGL,246.8089,252.9048,240.8982,250.2422,10177642
2010-05-10,GOOGL,261.0777,261.6633,256.5483,257.3291,8247864
2010-05-11,GOOGL,254.7716,260.1919,254.3562,257.9997,6642198
2010-05-12,GOOGL,252.9398,256.2681,251.2432,256.0479,7696856
2010-05-13,GOOGL,255.6875,261.2529,255.4323,258.25,6649848
2010-05-14,GOOGL,254.0109,255.7426,248.3654,254.7616,8239860
2010-05-17,GOOGL,254.2311,254.4267,249.4164,253.6355,5587653
2010-05-18,GOOGL,249.4264,255.7325,248.7758,255.2471,5655092
2010-05-19,GOOGL,247.4545,249.962,244.1063,248.3704,6886065
2010-05-20,GOOGL,237.7351,243.0252,237.1303,242.745,9826404
2010-05-21,GOOGL,236.2537,242.735,232.425,234.7572,19368307
2010-05-24,GOOGL,238.8112,245.1323,238.631,240.733,8692221
2010-05-25,GOOGL,238.7661,238.9563,232.2298,234.0065,6037965
2010-05-26,GOOGL,237.9654,245.1173,237.7301,241.2685,6961338
2010-05-27,GOOGL,245.4676,246.3935,240.7581,242.6649,5614653
2010-05-28,GOOGL,243.0503,246.9641,241.734,246.6087,5783905
2010-05-31,GOOGL,243.0503,246.9641,241.734,246.6087,0
2010-06-01,GOOGL,241.4187,245.7679,240.2926,240.4478,5328830
